Date,D3,V_BASIS,V_UP1,V_TREND,V_RSI4065,V_VOLCOMP,V_CONF23,V_UPDAY,V_SL8,V_ATR2,V_TRAIL,V_TIME15,V_COOL2,V_QUALITY,CL_SMA50200,CL_EMA2050,CL_DONCHIAN,CL_RSI14_50,CL_RSI14_70,CL_TRENDVOL,F
2025-04-25,2.77361090575689,2.77361090575689,2.77361090575689,1.7097485506461776,2.2948955120911987,2.2948955120911987,2.5944620879500637,2.4186357359680044,1.9546115388076637,2.383795314939339,2.016726641755827,3.3054288205390385,2.1059270311633167,2.0128275700509595,0.7946270161624319,0.9803626737524019,1.8931929049586353,0.8173850781820975,0.9766070241210568,1.2231426990857928,1.146876298937494
2025-04-28,2.7424860105620446,2.7424860105620446,2.7424860105620446,1.6905621015527061,2.2691426632872425,2.2691426632872425,2.5944620879500637,2.3914942996402693,1.932677287263674,2.3570448507017447,1.994095347210865,3.2683359733052173,2.082294748063729,1.9902400300924534,0.7946270161624319,0.9803626737524019,1.8931929049586353,0.8173850781820975,0.9797943809929324,1.2094168414904223,1.1506193644309042
2025-04-29,2.801483743660112,2.801483743660112,2.801483743660112,1.726930320485817,2.3179575971445066,2.3179575971445066,2.5944620879500637,2.4429413231993102,1.9742540093762186,2.407750780455376,2.0369933254006365,3.3386460542628797,2.1270901159542634,2.0330550707687847,0.7946270161624319,0.9803626737524019,1.8931929049586353,0.8173850781820975,1.0008722086129027,1.2354344225259355,1.1753720646812331
2025-04-30,2.7067995297561063,2.7067995297561063,2.7067995297561063,1.6685637351960647,2.239615542351176,2.239615542351176,2.614103624145033,2.360375083318676,1.9075284075062624,2.326373906347113,1.9681472676001077,3.225806892562592,2.0551989775573722,1.9643421176292468,0.7946270161624319,0.9803626737524019,1.8931929049586353,0.8173850781820975,0.9670448489127651,1.1936793570569533,1.1356469796290984
2025-05-01,2.69106664479166,2.69106664479166,2.69106664479166,1.6588654472315874,2.226598097466526,2.226598097466526,2.5989095208685624,2.3466557408810242,1.896441171576229,2.312852190885552,1.956707693219425,3.2070573515639724,2.0432534275683523,1.95292466013831,0.7946270161624319,0.9803626737524019,1.8931929049586353,0.8173850781820975,0.9614240390980184,1.1867412665916044,1.1290461940539895
2025-05-02,2.7552447537633014,2.7552447537633014,2.7552447537633014,1.6984270268928603,2.2796992927163076,2.2796992927163076,2.660889813612539,2.4026201400343017,1.9416685940940943,2.368010423487943,2.003372386494165,3.283541104422836,2.0919821134167527,1.9994991334588939,0.7946270161624319,0.9803626737524019,1.8931929049586353,0.8173850781820975,0.984352633924389,1.2150433565736074,1.155972338680045
2025-05-05,2.688572628286038,2.688572628286038,2.688572628286038,1.6573280502243417,2.224534539353903,2.224534539353903,2.5965009133915946,2.3444809162024542,1.8946835950431447,2.3107086945324253,1.9548942631087247,3.204085127154459,2.0413597889312762,1.9511147360526142,0.7946270161624319,0.9803626737524019,1.8931929049586353,0.8173850781820975,0.9605330141852564,1.1856414230360721,1.1279998209182553
2025-05-06,2.6414702912035155,2.6414702912035155,2.6414702912035155,1.6282925599211646,2.1855618983986322,2.1855618983986322,2.5510116229142104,2.3034068796535854,1.8614897640788903,2.270226329025801,1.9206455738329071,3.147951290146479,2.0055962704481454,1.9169322620449045,0.7946270161624319,0.9803626737524019,1.8931929049586353,0.8173850781820975,0.9437049957277868,1.1648696271101244,1.1082378746591401
2025-05-07,2.6498162734246997,2.6498162734246997,2.6498162734246997,1.6334373085868015,2.1924673937237458,2.1924673937237458,2.5590717921774333,2.3106847176553083,1.8673713219853547,2.2773993298515953,1.9267140402721425,3.1578975483301157,2.0119331468732846,1.922988995914492,0.7946270161624319,0.9803626737524019,1.8931929049586353,0.8173850781820975,0.9466867234203584,1.1685501459598855,1.1117394599805992
2025-05-08,2.7323173089179233,2.7323173089179233,2.7323173089179233,1.684293766343213,2.260729043439393,2.260729043439393,2.6387475322932836,2.382627019397817,1.9255112274796438,2.3483053035331207,1.9867015590356019,3.2562175036914094,2.0745739305475657,1.9828605368194687,0.7946270161624319,0.9803626737524019,1.8931929049586353,0.8173850781820975,0.9761614593683433,1.2049325163280957,1.1463530509555446
2025-05-09,2.861249091651681,2.861249091651681,2.861249091651681,1.7637717234725725,2.367407658290337,2.367407658290337,2.763263972024661,2.4950577199602777,2.016371682970128,2.4591164410973625,2.0804494458313116,3.409870934187761,2.1724683128747797,2.076427174592516,0.7946270161624319,0.9803626737524019,1.8931929049586353,0.8173850781820975,1.0222242782003883,1.2617905162745144,1.2004468203796068
2025-05-12,3.0542629583055665,3.0542629583055665,3.0542629583055665,1.8827520671397895,2.5271080169224702,2.5271080169224702,2.9496679678815805,2.6633690842030058,2.152391890465172,2.6250032819995477,2.2207922049044244,3.6398936804486794,2.3190184718506104,2.2164985996783866,0.7946270161624319,0.9803626737524019,1.87103188865137,0.8173850781820975,1.0911813854646983,1.3469082598376096,1.2814264467916778
2025-05-13,3.2047792989600294,3.2047792989600294,3.2047792989600294,1.9755354834251777,2.651645771640469,2.651645771640469,3.0950297899420907,2.7946218852351947,2.258463356946529,2.7543653878844068,2.330234489540458,3.8192703368241943,2.4333014196707627,2.325729292268921,0.7946270161624319,0.9803626737524019,1.9632377258605702,0.8173850781820975,1.1449556122986349,1.4132848964388334,1.344576091148409
2025-05-14,3.335341751013697,3.335341751013697,3.335341751013697,2.0560186408515624,2.759673608076964,2.759673608076964,3.2211210557853014,2.9084745570923656,2.3504729732879674,2.866578013262584,2.4251680560775224,3.9748671045621227,2.5324339246894327,2.4204793174298453,0.7946270161624319,0.9946923975380031,2.0432198736283746,0.8173850781820975,1.1732607386788936,1.4708620099671648,1.3993540134502784
2025-05-15,3.2887192464294395,3.2887192464294395,3.2887192464294395,2.0272789356986234,2.7210979822345687,2.7210979822345687,3.176095165666498,2.86781894261747,2.3176172885777016,2.8265080424645843,2.391268258919493,3.9193051041320492,2.4970347299210767,2.3866450610035956,0.7946270161624319,0.9807882598735351,2.0146590738554777,0.8173850781820975,1.1732607386788936,1.4503018167630761,1.3797933825532327
2025-05-16,3.357406141432667,3.357406141432667,3.357406141432667,2.069619885157829,2.777929763056894,2.777929763056894,3.2424298384730155,2.9277150796360667,2.3660221305328286,2.885541376291826,2.441211346035634,4.001162167019192,2.549186813897146,2.4364915898287927,0.7946270161624319,1.0012726172109614,2.0567364498502365,0.8173850781820975,1.1732607386788936,1.4805922493438293,1.4086112037450167
2025-05-19,3.281716151132928,3.281716151132928,3.281716151132928,2.022961988426605,2.7153035963193153,2.7153035963193153,3.169331895393397,2.861712124782504,2.3126820862948145,2.820489193272995,2.3861762220984972,3.9109592208006765,2.4917174708721865,2.3815628689559456,0.7946270161624319,0.978699740564065,2.010368999687697,0.8173850781820975,1.1732607386788936,1.4472135015040213,1.3768552100236051
2025-05-20,3.2983123832830863,3.2983123832830863,3.2983123832830863,2.0331924731013027,2.729035377731037,2.729035377731037,3.1853597800350015,2.8761843206040156,2.3243777379069783,2.8347529172737476,2.3982435468485255,3.9750507963342976,2.504318536806827,2.393606863144701,0.7946270161624319,0.9836492021724657,2.02053579934061,0.8173850781820975,1.1732607386788936,1.4545323219429895,1.383818215856641
2025-05-21,3.210055407125814,3.210055407125814,3.210055407125814,1.9787878568099155,2.6560112422714917,2.6560112422714917,3.1001252147513307,2.799222741011364,2.262181521552615,2.758899968384002,2.334070812753868,3.9750507963342976,2.437307424544267,2.329558198463593,0.7946270161624319,0.9573284980986926,1.9664698531400213,0.8173850781820975,1.1732607386788936,1.4156116226458768,1.3467897003340177
2025-05-22,3.27164347454032,3.27164347454032,3.27164347454032,2.0167528463405273,2.706969427940058,2.706969427940058,3.159604163399905,2.8529285800130615,2.3055836970240904,2.8118321753688185,2.3788522549205706,3.9750507963342976,2.484069562555807,2.374253061690721,0.7946270161624319,0.9756957860737999,2.0041985096656796,0.8173850781820975,1.1732607386788936,1.442771522707021,1.3726291841862923
2025-05-23,3.255335024785399,3.255335024785399,3.255335024785399,2.0066997605692363,2.6934757587040266,2.6934757587040266,3.143854205880012,2.838707335319503,2.294090850639303,2.7978157875477967,2.3669941802936574,3.9750507963342976,2.4716870019363735,2.362417913067905,0.7946270161624319,0.970832149242006,1.9942080046035828,0.8173850781820975,1.1732607386788936,1.4355796122592592,1.365786918439232
2025-05-27,3.3305100565937544,3.3305100565937544,3.3305100565937544,2.053040219287631,2.7556758469572955,2.7556758469572955,3.216454825517753,2.9042612376375367,2.347067994728931,2.8624253866279066,2.4216548715708934,3.9750507963342976,2.5287653510390484,2.4169729251964083,0.7946270161624319,1.0382073927672384,2.132604997384506,0.8173850781820975,1.1732607386788936,1.5352080867090845,1.460571816431399
2025-05-28,3.3305100565937544,3.3305100565937544,3.3305100565937544,2.053040219287631,2.7556758469572955,2.7556758469572955,3.216454825517753,2.9042612376375367,2.347067994728931,2.8624253866279066,2.4216548715708934,3.9750507963342976,2.5287653510390484,2.4169729251964083,0.7946270161624319,1.0210702890265038,2.097403289775032,0.8173850781820975,1.1732607386788936,1.5098672728901579,1.4364629814208307
2025-05-29,3.3305100565937544,3.3305100565937544,3.3305100565937544,2.053040219287631,2.7556758469572955,2.7556758469572955,3.216454825517753,2.9042612376375367,2.347067994728931,2.8624253866279066,2.4216548715708934,3.9750507963342976,2.5287653510390484,2.4169729251964083,0.7946270161624319,1.0254475272515065,2.106394672593547,0.8173850781820975,1.1732607386788936,1.5163399406512346,1.442620971461919
2025-05-30,3.3305100565937544,3.3305100565937544,3.3305100565937544,2.053040219287631,2.7556758469572955,2.7556758469572955,3.216454825517753,2.9042612376375367,2.347067994728931,2.8624253866279066,2.4216548715708934,3.9750507963342976,2.5287653510390484,2.4169729251964083,0.7946270161624319,0.9912020444409466,2.0360502613627762,0.8173850781820975,1.1732607386788936,1.4657007884834796,1.3944437119069937
2025-06-02,3.3305100565937544,3.3305100565937544,3.3305100565937544,2.053040219287631,2.7556758469572955,2.7556758469572955,3.216454825517753,2.9042612376375367,2.347067994728931,2.8624253866279066,2.4216548715708934,3.9750507963342976,2.5287653510390484,2.4169729251964083,0.7946270161624319,0.9804163234052293,2.013895070847462,0.8173850781820975,1.1732607386788936,1.4497518304329238,1.3792701345712832
2025-06-03,3.3305100565937544,3.3305100565937544,3.3305100565937544,2.053040219287631,2.7556758469572955,2.7556758469572955,3.216454825517753,2.9042612376375367,2.347067994728931,2.8624253866279066,2.4216548715708934,3.9750507963342976,2.5287653510390484,2.4169729251964083,0.7946270161624319,0.9849365738215663,2.023180218202862,0.8173850781820975,1.1732607386788936,1.4564359718110873,1.385629317146276
2025-06-04,3.3305100565937544,3.3305100565937544,3.3305100565937544,2.053040219287631,2.7556758469572955,2.7556758469572955,3.216454825517753,2.9042612376375367,2.347067994728931,2.8624253866279066,2.4216548715708934,3.9750507963342976,2.5287653510390484,2.4169729251964083,0.7946270161624319,0.9499758554362739,1.9513666256008082,0.8173850781820975,1.1732607386788936,1.404739193348354,1.3364458492654985
2025-06-05,3.3305100565937544,3.3305100565937544,3.3305100565937544,2.053040219287631,2.7556758469572955,2.7556758469572955,3.216454825517753,2.9042612376375367,2.347067994728931,2.8624253866279066,2.4216548715708934,3.9750507963342976,2.5287653510390484,2.4169729251964083,0.7946270161624319,0.8145103074291369,1.6731038173545372,0.8173850781820975,1.1732607386788936,1.2044248763632697,1.145870090611642
2025-06-06,3.3305100565937544,3.3305100565937544,3.3305100565937544,2.053040219287631,2.7556758469572955,2.7556758469572955,3.216454825517753,2.9042612376375367,2.347067994728931,2.8624253866279066,2.4216548715708934,3.9750507963342976,2.5287653510390484,2.4169729251964083,0.7946270161624319,0.8443785520146941,1.7552637269120708,0.8173850781820975,1.1732607386788936,1.2635697052043844,1.187889360125479
2025-06-09,3.3305100565937544,3.3305100565937544,3.3305100565937544,2.053040219287631,2.7556758469572955,2.7556758469572955,3.216454825517753,2.9042612376375367,2.347067994728931,2.8624253866279066,2.4216548715708934,3.9750507963342976,2.5287653510390484,2.4169729251964083,0.7946270161624319,0.882829536188013,1.7552637269120708,0.8173850781820975,1.1732607386788936,1.3628391228789967,1.2419830067213764
2025-06-10,3.3305100565937544,3.3305100565937544,3.3305100565937544,2.053040219287631,2.7556758469572955,2.7556758469572955,3.216454825517753,2.9042612376375367,2.347067994728931,2.8624253866279066,2.4216548715708934,3.9750507963342976,2.5287653510390484,2.4169729251964083,0.7946270161624319,0.9329246637811763,1.7552637269120708,0.8173850781820975,1.1732607386788936,1.4401718320273216,1.3124578771690705
2025-06-11,3.3305100565937544,3.3305100565937544,3.3305100565937544,2.053040219287631,2.7556758469572955,2.7556758469572955,3.216454825517753,2.9042612376375367,2.347067994728931,2.8624253866279066,2.4216548715708934,3.9750507963342976,2.5287653510390484,2.4169729251964083,0.7946270161624319,0.9338973736857291,1.7552637269120708,0.8173850781820975,1.1732607386788936,1.441673421019077,1.3138263057528496
2025-06-12,3.2879408368879064,3.2879408368879064,3.2879408368879064,2.053040219287631,2.720453923415891,2.7556758469572955,3.216454825517753,2.9042612376375367,2.317068729921316,2.8258390340559574,2.3907022677570886,3.924243320057188,2.4964437048095776,2.4169729251964083,0.7946270161624319,0.9129552551033903,1.7552637269120708,0.8173850781820975,1.1732607386788936,1.4093447127576622,1.2843644964931404
2025-06-13,3.3518224897990274,3.3518224897990274,3.3518224897990274,2.053040219287631,2.7733098298685275,2.7556758469572955,3.216454825517753,2.9042612376375367,2.3620872347299815,2.880742475848762,2.4371514041798843,4.000487742371051,2.544947299665544,2.4169729251964083,0.7946270161624319,0.9306931322803715,1.7552637269120708,0.8173850781820975,1.1732607386788936,1.436726978509659,1.3093185121055384
2025-06-16,3.391181828757577,3.391181828757577,3.391181828757577,2.053040219287631,2.805875886681822,2.7556758469572955,3.193886666563926,2.9042612376375367,2.389824441101842,2.9145700785646866,2.4657700641782463,4.04746414208515,2.5748317710849085,2.4169729251964083,0.7946270161624319,0.9416219528164536,1.7552637269120708,0.8173850781820975,1.1732607386788936,1.4535979865389193,1.3246934048033183
2025-06-17,3.259503467657298,3.259503467657298,3.259503467657298,2.053040219287631,2.6969247431377386,2.7556758469572955,3.069869205091725,2.9042612376375367,2.2970284243701258,2.801398378951659,2.3700251064329176,3.8903025766620476,2.4748519867954863,2.4169729251964083,0.7946270161624319,0.9050591137284825,1.7552637269120708,0.8173850781820975,1.1732607386788936,1.3971553036538686,1.2732560400988853
2025-06-18,3.318233070072024,3.318233070072024,3.318233070072024,2.053040219287631,2.745517824715515,2.7556758469572955,3.1251819849887896,2.9042612376375367,2.338416190156287,2.8518738622986173,2.41272812350127,3.960397892058217,2.519443770379094,2.4169729251964083,0.7946270161624319,0.9213664324469685,1.7552637269120708,0.8173850781820975,1.1732607386788936,1.4223291917351082,1.2961975162314143
2025-06-20,3.3193666155123354,3.3193666155123354,3.3193666155123354,2.053040219287631,2.746455724237875,2.7556758469572955,3.126249582024447,2.9042612376375367,2.3392150192179977,2.852848094230096,2.413552338348555,3.9617508081667485,2.5203044404820454,2.4169729251964083,0.7946270161624319,0.9216811815005466,1.7552637269120708,0.8173850781820975,1.1732607386788936,1.4228150752568098,1.296640311765435
2025-06-23,3.592614582904539,3.592614582904539,3.592614582904539,2.053040219287631,2.972542062719908,2.7556758469572955,3.3836002885890055,2.9042612376375367,2.531777584108401,3.0876925791339658,2.612234300011489,4.287879398659576,2.727774161468249,2.4169729251964083,0.7946270161624319,0.9975533398369336,1.7552637269120708,0.8173850781820975,1.1732607386788936,1.5399402296377764,1.403378846753687
2025-06-24,3.5080231648518794,3.5080231648518794,3.5080231648518794,2.053040219287631,2.902550823051955,2.7556758469572955,3.3039303045341817,2.9042612376375367,2.4721645498985034,3.0149900145386708,2.550726838349649,4.18691733039392,2.6635462073915694,2.4169729251964083,0.7946270161624319,0.9740650280092423,1.7552637269120708,0.8173850781820975,1.1732607386788936,1.5036809191174474,1.37033499972459
2025-06-25,3.3749021667252066,3.3749021667252066,3.3749021667252066,2.053040219287631,2.7924060365096497,2.7556758469572955,3.1785541370426755,2.9042612376375367,2.378351881922646,2.900578432511878,2.4539329214588705,4.028033939976104,2.562471068197199,2.4169729251964083,0.7946270161624319,0.9371016150910865,1.7552637269120708,0.8173850781820975,1.1732607386788936,1.4466198635284946,1.3183340994001607
2025-06-26,3.356665134272326,3.356665134272326,3.356665134272326,2.053040219287631,2.7773166511012244,2.7556758469572955,3.1613781147206024,2.9042612376375367,2.3654999299808566,2.8849045135676814,2.440672550605139,4.0062675651137685,2.5486241873924653,2.4169729251964083,0.7946270161624319,0.9320377786532302,1.7552637269120708,0.8173850781820975,1.1732607386788936,1.4388027322177668,1.311210188671267
2025-06-27,3.3419080479598864,3.3419080479598864,3.3419080479598864,2.053040219287631,2.7651065854861563,2.7556758469572955,3.147479579168499,2.9042612376375367,2.3551003562246366,2.872221453683278,2.4299424914395886,3.988654596919392,2.5374195346770922,2.4169729251964083,0.7946270161624319,0.9258867701723357,1.7552637269120708,0.8173850781820975,1.1732607386788936,1.4293073147455329,1.302556821634572
2025-06-30,3.3419080479598864,3.3419080479598864,3.3419080479598864,2.053040219287631,2.7651065854861563,2.7556758469572955,3.147479579168499,2.9042612376375367,2.3551003562246366,2.872221453683278,2.4299424914395886,3.988654596919392,2.5374195346770922,2.4169729251964083,0.7946270161624319,0.9088069411553591,1.7552637269120708,0.8173850781820975,1.1732607386788936,1.4029408892440391,1.2785285619000972
2025-07-01,3.3419080479598864,3.3419080479598864,3.3419080479598864,2.053040219287631,2.7651065854861563,2.7556758469572955,3.147479579168499,2.9042612376375367,2.3551003562246366,2.872221453683278,2.4299424914395886,3.988654596919392,2.5374195346770922,2.4169729251964083,0.7946270161624319,0.8603139342648743,1.7552637269120708,0.8173850781820975,1.1732607386788936,1.328081401350423,1.2103075882760586
2025-07-02,3.3419080479598864,3.3419080479598864,3.3419080479598864,2.053040219287631,2.7651065854861563,2.7556758469572955,3.147479579168499,2.9042612376375367,2.3551003562246366,2.872221453683278,2.4299424914395886,3.988654596919392,2.5374195346770922,2.4169729251964083,0.8019021192923923,0.9030564191956191,1.7552637269120708,0.8173850781820975,1.1732607386788936,1.380035608173181,1.2704386076552334
2025-07-03,3.3419080479598864,3.3419080479598864,3.3419080479598864,2.053040219287631,2.7651065854861563,2.7556758469572955,3.147479579168499,2.9042612376375367,2.3551003562246366,2.872221453683278,2.4299424914395886,3.988654596919392,2.5374195346770922,2.4169729251964083,0.8011400066625964,0.9021981714295519,1.7552637269120708,0.8173850781820975,1.1732607386788936,1.380035608173181,1.269231206795477
2025-07-07,3.3419080479598864,3.3419080479598864,3.3419080479598864,2.053040219287631,2.7651065854861563,2.7556758469572955,3.147479579168499,2.9042612376375367,2.3551003562246366,2.872221453683278,2.4299424914395886,3.988654596919392,2.5374195346770922,2.4169729251964083,0.7467483461440356,0.8409453863323655,1.7552637269120708,0.8173850781820975,1.1732607386788936,1.380035608173181,1.183059511030123
2025-07-08,3.3419080479598864,3.3419080479598864,3.3419080479598864,2.053040219287631,2.7651065854861563,2.7556758469572955,3.147479579168499,2.9042612376375367,2.3551003562246366,2.872221453683278,2.4299424914395886,3.988654596919392,2.5374195346770922,2.4169729251964083,0.7565799867147037,0.8520172190597817,1.7552637269120708,0.8173850781820975,1.1732607386788936,1.380035608173181,1.198635596261807
2025-07-09,3.3419080479598864,3.3419080479598864,3.3419080479598864,2.053040219287631,2.7651065854861563,2.7556758469572955,3.147479579168499,2.9042612376375367,2.3551003562246366,2.872221453683278,2.4299424914395886,3.988654596919392,2.5374195346770922,2.4169729251964083,0.7516768812280764,0.8464956213770132,1.7552637269120708,0.8173850781820975,1.1732607386788936,1.380035608173181,1.1908676974649883
2025-07-10,3.3419080479598864,3.3419080479598864,3.3419080479598864,2.053040219287631,2.7651065854861563,2.7556758469572955,3.147479579168499,2.9042612376375367,2.3551003562246366,2.872221453683278,2.4299424914395886,3.988654596919392,2.5374195346770922,2.4169729251964083,0.7872181549006628,0.8865201762001618,1.7552637269120708,0.8173850781820975,1.1732607386788936,1.380035608173181,1.2471750760746594
2025-07-11,3.3419080479598864,3.3419080479598864,3.3419080479598864,2.053040219287631,2.7651065854861563,2.7556758469572955,3.147479579168499,2.9042612376375367,2.3551003562246366,2.872221453683278,2.4299424914395886,3.988654596919392,2.5374195346770922,2.4169729251964083,0.7964655349649077,0.8969340480766034,1.7552637269120708,0.8173850781820975,1.1732607386788936,1.380035608173181,1.2618255282565851
2025-07-14,3.3419080479598864,3.3419080479598864,3.3419080479598864,2.053040219287631,2.7651065854861563,2.7556758469572955,3.147479579168499,2.9042612376375367,2.3551003562246366,2.872221453683278,2.4299424914395886,3.988654596919392,2.5374195346770922,2.4169729251964083,0.8050777177986422,0.9066325970692822,1.7552637269120708,0.8173850781820975,1.1732607386788936,1.380035608173181,1.275469649284494
2025-07-15,3.3419080479598864,3.3419080479598864,3.3419080479598864,2.053040219287631,2.7651065854861563,2.7556758469572955,3.147479579168499,2.9042612376375367,2.3551003562246366,2.872221453683278,2.4299424914395886,3.988654596919392,2.5374195346770922,2.4169729251964083,0.789529999916724,0.8891236441692721,1.7552637269120708,0.8173850781820975,1.1732607386788936,1.380035608173181,1.250837689120141
2025-07-16,3.3419080479598864,3.3419080479598864,3.3419080479598864,2.053040219287631,2.7651065854861563,2.7556758469572955,3.147479579168499,2.9042612376375367,2.3551003562246366,2.872221453683278,2.4299424914395886,3.988654596919392,2.5374195346770922,2.4169729251964083,0.8171958513172188,0.9202793477129602,1.7552637269120708,0.8173850781820975,1.1732607386788936,1.380035608173181,1.2946681827517776
2025-07-17,3.3419080479598864,3.3419080479598864,3.3419080479598864,2.053040219287631,2.7651065854861563,2.7556758469572955,3.147479579168499,2.9042612376375367,2.3551003562246366,2.872221453683278,2.4299424914395886,3.988654596919392,2.5374195346770922,2.4169729251964083,0.8114543444085556,0.9138135901784875,1.7552637269120708,0.8173850781820975,1.1732607386788936,1.380035608173181,1.2855720201810619
2025-07-18,3.3419080479598864,3.3419080479598864,3.3419080479598864,2.053040219287631,2.7651065854861563,2.7556758469572955,3.147479579168499,2.9042612376375367,2.3551003562246366,2.872221453683278,2.4299424914395886,3.988654596919392,2.5374195346770922,2.4169729251964083,0.8374688225623921,0.9431096113806466,1.7552637269120708,0.8173850781820975,1.1732607386788936,1.380035608173181,1.3267862739029512
2025-07-21,3.281204380092902,3.281204380092902,3.281204380092902,2.0157480287782965,2.7148801551435766,2.705620720077044,3.147479579168499,2.851507150140686,2.3123214323984858,2.8200493488070673,2.3858041070737266,3.916203182813213,2.491328897094689,2.373070124883221,0.8345218578450808,0.9397909078368036,1.7552637269120708,0.8173850781820975,1.1732607386788936,1.3549681251661914,1.3221174525316177
2025-07-22,3.3173636062110425,3.3173636062110425,3.3173636062110425,2.0379617894364266,2.7447984272296058,2.7354369521900894,3.147479579168499,2.882931066445623,2.337803463947387,2.851126596748856,2.41209592562202,3.9593601642164606,2.518783610208949,2.399221613574525,0.8437183787144991,0.9501475049894873,1.7552637269120708,0.8173850781820975,1.1732607386788936,1.3699000200271174,1.33668732943745
2025-07-23,3.3218586656305167,3.3218586656305167,3.3218586656305167,2.040723247155738,2.7485176553545467,2.7391434954268026,3.161688483262338,2.8868374656180436,2.34097121000387,2.8549899005606036,2.4153643386747348,3.9647251351132082,2.522196586094827,2.4024725818112636,0.8448616251884531,0.951434963947618,1.7552637269120708,0.8173850781820975,1.1732607386788936,1.37175624765837,1.3384985535552494
2025-07-24,3.0495652439024297,3.0495652439024297,3.0495652439024297,1.873444752884635,2.5232211113444496,2.5146153531879674,2.902524243539219,2.6502028189911457,2.1645267182037005,2.631901743390665,2.2025406339044555,3.639735819817816,2.3154516255688486,2.2055414219525606,0.7756081481547904,0.873445648939882,1.7552637269120708,0.8173850781820975,1.1732607386788936,1.2593131126398964,1.2287815583993233
2025-07-25,3.0823846049016708,3.0823846049016708,3.0823846049016708,1.8936067283596616,2.550375967171751,2.5416775940157454,2.9337611521930773,2.6787242494513035,2.1645267182037005,2.631901743390665,2.2025406339044555,3.67890658491337,2.340370470288688,2.2292774152291672,0.8029437249059533,0.9042294160152641,1.7552637269120708,0.8173850781820975,1.1732607386788936,1.2728658155169525,1.2720888040490106
2025-07-28,3.0823846049016708,3.0823846049016708,3.0823846049016708,1.8936067283596616,2.550375967171751,2.5416775940157454,2.9337611521930773,2.6787242494513035,2.1645267182037005,2.631901743390665,2.2025406339044555,3.67890658491337,2.340370470288688,2.2292774152291672,0.8271544848164329,0.9314941926317111,1.7552637269120708,0.8173850781820975,1.1732607386788936,1.2728658155169525,1.3104454605173663
2025-07-29,3.0823846049016708,3.0823846049016708,3.0823846049016708,1.8936067283596616,2.550375967171751,2.5416775940157454,2.9337611521930773,2.6787242494513035,2.1645267182037005,2.631901743390665,2.2025406339044555,3.67890658491337,2.340370470288688,2.2292774152291672,0.8160018231776984,0.9189347013401017,1.7552637269120708,0.8173850781820975,1.1732607386788936,1.2552302586604236,1.292776506186049
2025-07-30,3.0823846049016708,3.0823846049016708,3.0823846049016708,1.8936067283596616,2.550375967171751,2.5416775940157454,2.9337611521930773,2.6787242494513035,2.1645267182037005,2.631901743390665,2.2025406339044555,3.67890658491337,2.340370470288688,2.2292774152291672,0.8105143796553872,0.912755055497328,1.7552637269120708,0.8173850781820975,1.1732607386788936,1.2584304331947815,1.2840828515113072
2025-07-31,3.0823846049016708,3.0823846049016708,3.0823846049016708,1.8936067283596616,2.550375967171751,2.5416775940157454,2.9337611521930773,2.6787242494513035,2.1645267182037005,2.631901743390665,2.2025406339044555,3.67890658491337,2.340370470288688,2.2292774152291672,0.7831533733068108,0.8819426510600669,1.7552637269120708,0.8173850781820975,1.1732607386788936,1.2584304331947815,1.240735318223573
2025-08-01,3.0823846049016708,3.0823846049016708,3.0823846049016708,1.8936067283596616,2.550375967171751,2.5416775940157454,2.9337611521930773,2.6787242494513035,2.1645267182037005,2.631901743390665,2.2025406339044555,3.67890658491337,2.340370470288688,2.2292774152291672,0.7688251131618262,0.8658069818947943,1.7552637269120708,0.8173850781820975,1.1732607386788936,1.2584304331947815,1.2180353222629952
2025-08-04,3.0823846049016708,3.0823846049016708,3.0823846049016708,1.8936067283596616,2.550375967171751,2.5416775940157454,2.9337611521930773,2.6787242494513035,2.1645267182037005,2.631901743390665,2.2025406339044555,3.67890658491337,2.340370470288688,2.2292774152291672,0.7856685000436578,0.8847750433061485,1.7552637269120708,0.8173850781820975,1.1732607386788936,1.2584304331947815,1.2447199867170995
2025-08-05,3.0823846049016708,3.0823846049016708,3.0823846049016708,1.8936067283596616,2.550375967171751,2.5416775940157454,2.9337611521930773,2.6787242494513035,2.1645267182037005,2.631901743390665,2.2025406339044555,3.67890658491337,2.340370470288688,2.2292774152291672,0.7842966197807649,0.8832301100181976,1.7552637269120708,0.8173850781820975,1.1732607386788936,1.2584304331947815,1.2425465423413726
2025-08-06,3.0823846049016708,3.0823846049016708,3.0823846049016708,1.8936067283596616,2.550375967171751,2.5416775940157454,2.9337611521930773,2.6787242494513035,2.1645267182037005,2.631901743390665,2.2025406339044555,3.67890658491337,2.340370470288688,2.2292774152291672,0.7817969624572468,0.9152440613279528,1.7552637269120708,0.8173850781820975,1.1732607386788936,1.2584304331947815,1.287584436832766
2025-08-07,3.0823846049016708,3.0823846049016708,3.0823846049016708,1.8936067283596616,2.550375967171751,2.5416775940157454,2.9337611521930773,2.6787242494513035,2.1645267182037005,2.631901743390665,2.2025406339044555,3.67890658491337,2.340370470288688,2.2292774152291672,0.7817969624572468,0.9219958432450944,1.7552637269120708,0.8173850781820975,1.1732607386788936,1.2584304331947815,1.2970829844712908
